# Wavelength (um),Conductivity
1.110155384508118015e+00, 9.999965008900000285e-01
1.110374556486560804e+00, 9.999951477099999764e-01
1.110593815021970743e+00, 9.988487606200000535e-01
1.110813160165633695e+00, 9.999860741599999603e-01
1.111032591968875494e+00, 9.999909550900000221e-01
1.111252110483062827e+00, 9.996206152600000117e-01
1.111471715759603462e+00, 9.998560952499999654e-01
1.111691407849945357e+00, 9.999913902499999452e-01
1.111911186805577101e+00, 9.999663906000000324e-01
1.112131052678027920e+00, 9.999839079800000308e-01
1.112351005518868341e+00, 9.999287357299999623e-01
1.112571045379709300e+00, 9.999072998800000445e-01
1.112791172312202148e+00, 9.999924297600000234e-01
1.113011386368040201e+00, 9.989237669699999600e-01
1.113231687598956965e+00, 9.997008113299999943e-01
1.113452076056726803e+00, 9.998132552199999745e-01
1.113672551793165599e+00, 9.999032698800000007e-01
1.113893114860130096e+00, 9.997285900400000314e-01
1.114113765309517889e+00, 9.999922393500000339e-01
1.114334503193267434e+00, 9.999902247199999872e-01
1.114555328563359593e+00, 9.999960332099999682e-01
1.114776241471815421e+00, 9.999521961099999690e-01
1.114997241970697273e+00, 9.999638158500000484e-01
1.115218330112108802e+00, 9.972105340400000406e-01
1.115439505948195631e+00, 9.998639327699999635e-01
1.115660769531143792e+00, 9.999802988299999473e-01
1.115882120913181508e+00, 9.999547942099999975e-01
1.116103560146578078e+00, 9.999720605299999843e-01
1.116325087283644546e+00, 9.991933155600000172e-01
1.116546702376733258e+00, 9.980368764500000545e-01
1.116768405478238080e+00, 9.997571370400000212e-01
1.116990196640595068e+00, 9.999208416499999474e-01
1.117212075916281133e+00, 9.998646367600000362e-01
1.117434043357815376e+00, 9.998357529400000443e-01
1.117656099017758420e+00, 9.999704458999999490e-01
1.117878242948713297e+00, 9.999836604099999748e-01
1.118100475203323896e+00, 9.999368919300000158e-01
1.118322795834276739e+00, 9.996308305500000158e-01
1.118545204894299649e+00, 9.999172830300000481e-01
1.118767702436163081e+00, 9.999595085400000416e-01
1.118990288512679010e+00, 9.996893710299999958e-01
1.119212963176701603e+00, 9.990230651699999465e-01
1.119435726481126769e+00, 9.997236726899999537e-01
1.119658578478893496e+00, 9.999635109600000238e-01
1.119881519222981847e+00, 9.999532926099999885e-01
1.120104548766414521e+00, 9.998844686600000253e-01
1.120327667162256624e+00, 9.995970599100000298e-01
1.120550874463615454e+00, 9.997894401700000433e-01
1.120774170723640495e+00, 9.999235992399999606e-01
1.120997555995523420e+00, 9.999752204199999772e-01
1.121221030332498980e+00, 9.999288401999999465e-01
1.121444593787843891e+00, 9.994610904999999823e-01
1.121668246414877723e+00, 9.999507977699999550e-01
1.121891988266962015e+00, 9.995936327800000187e-01
1.122115819397501157e+00, 9.995042722500000476e-01
1.122339739859942620e+00, 9.995512705700000389e-01
1.122563749707775393e+00, 9.996352210300000207e-01
1.122787848994533100e+00, 9.879687315699999806e-01
1.123012037773789995e+00, 9.999251727500000353e-01
1.123236316099164744e+00, 9.999765591000000509e-01
1.123460684024317757e+00, 9.999059425199999795e-01
1.123685141602952964e+00, 9.985457581200000154e-01
1.123909688888817149e+00, 9.996121902900000356e-01
1.124134325935699508e+00, 9.999631415199999873e-01
1.124359052797432978e+00, 9.998927845599999698e-01
1.124583869527893576e+00, 9.999647719499999976e-01
1.124808776180999947e+00, 9.999432663799999732e-01
1.125033772810713595e+00, 9.999458644199999968e-01
1.125258859471040207e+00, 9.998382564500000180e-01
1.125418725682592269e+00, 9.789157854300000183e-01
1.125423229613964793e+00, 9.792178967100000353e-01
1.125490792910750937e+00, 9.990643518999999806e-01
1.125716062499489967e+00, 9.992926499399999996e-01
1.125941422282741744e+00, 9.999164306900000243e-01
1.126166872314685374e+00, 9.997021170600000062e-01
1.126392412649544150e+00, 9.998812602200000121e-01
1.126618043341584219e+00, 9.999726782600000252e-01
1.126843764445115914e+00, 9.994637873999999700e-01
1.127069576014492647e+00, 9.999755324500000375e-01
1.127295478104110904e+00, 9.998815537599999859e-01
1.127521470768412248e+00, 9.996945731099999843e-01
1.127747554061880431e+00, 9.995663588600000038e-01
1.127973728039043833e+00, 9.995767029700000084e-01
1.128199992754474135e+00, 9.999450567600000062e-01
1.128426348262786760e+00, 9.998555276299999628e-01
1.128652794618641320e+00, 9.999120680099999880e-01
1.128879331876740943e+00, 9.998940778099999482e-01
1.129105960091833394e+00, 9.998660253300000189e-01
1.129332679318709287e+00, 9.987969499800000150e-01
1.129559489612204315e+00, 9.998904053699999572e-01
1.129786391027197689e+00, 9.976109471199999801e-01
1.130013383618612588e+00, 9.998624110799999576e-01
1.130240467441416596e+00, 9.995607434200000085e-01
1.130467642550621488e+00, 9.998935246400000310e-01
1.130694909001283444e+00, 9.999897060200000354e-01
1.130922266848502833e+00, 9.999599661500000458e-01
1.131149716147423767e+00, 9.999656286100000457e-01
1.131377256953235655e+00, 9.999583263200000349e-01
1.131604889321171648e+00, 9.999115973000000102e-01
1.131832613306509527e+00, 9.999801024300000174e-01
1.132060428964571708e+00, 9.999655471899999704e-01
1.132288336350725011e+00, 9.999525787899999907e-01
1.132516335520381334e+00, 9.995573075200000490e-01
1.132744426528996318e+00, 9.999747652899999562e-01
1.132972609432071120e+00, 9.999256297499999890e-01
1.133200884285151089e+00, 9.998440370200000205e-01
1.133429251143826644e+00, 9.998343173799999484e-01
1.133657710063732837e+00, 9.985250609100000396e-01
1.133886261100549353e+00, 9.999368287800000088e-01
1.134114904310001837e+00, 9.921890502000000334e-01
1.134343639747859900e+00, 9.998533101600000084e-01
1.134572467469938228e+00, 9.959011311700000091e-01
1.134693783598375028e+00, 9.799269435999999889e-01
1.134805966875592542e+00, 9.950516498899999451e-01
1.135034981182226677e+00, 9.994792878299999517e-01
1.135264087941915578e+00, 9.953097797400000113e-01
1.135493287210655788e+00, 9.999239595100000155e-01
1.135722579044488478e+00, 9.999414839400000421e-01
1.135951963499500561e+00, 9.995885672800000066e-01
1.136181440631824247e+00, 9.992808324099999862e-01
1.136411010497636598e+00, 9.998911258199999486e-01
1.136640673153160641e+00, 9.999645657300000323e-01
1.136870428654664700e+00, 9.999618290999999770e-01
1.137100277058462172e+00, 9.999541950000000456e-01
1.137330218420913308e+00, 9.999669805999999994e-01
1.137560252798422322e+00, 9.999317341400000281e-01
1.137790380247440059e+00, 9.999469200699999671e-01
1.138020600824462880e+00, 9.999719264799999952e-01
1.138250914586032669e+00, 9.999612682099999761e-01
1.138481321588737272e+00, 9.994334395899999723e-01
1.138711821889210052e+00, 9.999280620299999534e-01
1.138942415544131226e+00, 9.999873561900000096e-01
1.139173102610225419e+00, 9.999930923099999980e-01
1.139403883144264551e+00, 9.999702502699999718e-01
1.139634757203065840e+00, 9.999679675799999501e-01
1.139865724843492689e+00, 9.999009086800000334e-01
1.140096786122454686e+00, 9.998554426400000361e-01
1.140327941096907605e+00, 9.999821921899999522e-01
1.140559189823853181e+00, 9.999793410999999743e-01
1.140790532360340004e+00, 9.998222372499999677e-01
1.141021968763462402e+00, 9.998631647300000314e-01
1.141253499090361112e+00, 9.999701644999999806e-01
1.141485123398223278e+00, 9.996066486400000395e-01
1.141716841744282451e+00, 9.999665299800000184e-01
1.141948654185818812e+00, 9.999797580999999491e-01
1.142180560780158949e+00, 9.995152267500000409e-01
1.142412561584676522e+00, 9.999823219500000304e-01
1.142644656656790936e+00, 9.998858169900000092e-01
1.142876846053968887e+00, 9.998817095099999941e-01
1.143109129833723481e+00, 9.998954102599999505e-01
1.143341508053614675e+00, 9.999911635199999482e-01
1.143573980771249499e+00, 9.999757621499999471e-01
1.143806548044281390e+00, 9.987678138700000208e-01
1.144039209930411305e+00, 9.999367328999999582e-01
1.144271966487386383e+00, 9.995273859300000119e-01
1.144504817773001504e+00, 9.997891793800000038e-01
1.144737763845098177e+00, 9.999541000399999602e-01
1.144970804761564986e+00, 9.942217920899999450e-01
1.145203940580337809e+00, 9.999543486499999911e-01
1.145437171359399819e+00, 9.977692031099999470e-01
1.145670497156780820e+00, 9.999289843199999916e-01
1.145903918030559243e+00, 9.994252513700000451e-01
1.146137434038859482e+00, 9.999648737399999820e-01
1.146371045239853892e+00, 9.998847718600000212e-01
1.146604751691762347e+00, 9.995985041599999565e-01
1.146838553452852016e+00, 9.998861530199999459e-01
1.147072450581437586e+00, 9.959383436600000028e-01
1.147306443135881482e+00, 9.994014538100000067e-01
1.147540531174593870e+00, 9.997667835800000402e-01
1.147774714756032211e+00, 9.999392078700000130e-01
1.148008993938701927e+00, 9.999842558799999503e-01
1.148243368781156182e+00, 9.999952453399999497e-01
1.148477839341996320e+00, 9.999873648399999482e-01
1.148712405679870541e+00, 9.998253363000000338e-01
1.148947067853476112e+00, 9.998386488799999583e-01
1.149181825921557598e+00, 9.999857387599999647e-01
1.149416679942908193e+00, 9.999618309500000191e-01
1.149651629976368383e+00, 9.993407399000000524e-01
1.149886676080827286e+00, 9.994640683700000139e-01
1.150121818315221978e+00, 9.999119713699999856e-01
1.150357056738537720e+00, 9.999749571599999554e-01
1.150592391409808402e+00, 9.999711333599999863e-01
1.150827822388115651e+00, 9.994318168600000440e-01
1.151063349732590391e+00, 9.999727862299999659e-01
1.151298973502410838e+00, 9.989036235999999569e-01
1.151534693756804284e+00, 9.999824044399999723e-01
1.151770510555046645e+00, 9.999768070200000247e-01
1.152006423956462022e+00, 9.990779760800000409e-01
1.152242434020423367e+00, 9.999438547900000307e-01
1.152478540806352036e+00, 9.999269990000000385e-01
1.152714744373718903e+00, 9.976961852900000371e-01
1.152951044782042356e+00, 9.999612075999999572e-01
1.153187442090890746e+00, 9.999879198000000136e-01
1.153423936359880386e+00, 9.999864070999999743e-01
1.153660527648677325e+00, 9.999181712600000438e-01
1.153897216016995797e+00, 9.999569004399999628e-01
1.154134001524599329e+00, 9.999041630499999611e-01
1.154370884231301186e+00, 9.999173615299999929e-01
1.154607864196962597e+00, 9.999623105899999587e-01
1.154844941481494969e+00, 9.999819660800000065e-01
1.155082116144858340e+00, 9.999454193000000268e-01
1.155319388247061818e+00, 9.999851456399999616e-01
1.155556757848164473e+00, 9.999757661899999484e-01
1.155794225008274667e+00, 9.931613154799999732e-01
1.156031789787549169e+00, 9.999746174700000489e-01
1.156269452246195817e+00, 9.999893120799999702e-01
1.156507212444470856e+00, 9.995936122999999895e-01
1.156745070442680490e+00, 9.999896681900000139e-01
1.156983026301180217e+00, 9.999925082499999673e-01
1.157221080080375719e+00, 9.993949632099999869e-01
1.157459231840721969e+00, 9.998051790399999916e-01
1.157697481642723680e+00, 9.998754152800000128e-01
1.157935829546936191e+00, 9.994571236000000525e-01
1.158174275613963689e+00, 9.999876705500000407e-01
1.158412819904460767e+00, 9.999803681700000224e-01
1.158651462479131977e+00, 9.999887415699999504e-01
1.158890203398731833e+00, 9.999531254100000321e-01
1.159129042724065028e+00, 9.999391145999999564e-01
1.159367980515986218e+00, 9.999710148999999548e-01
1.159607016835400684e+00, 9.999835431000000385e-01
1.159846151743263443e+00, 9.999845442400000506e-01
1.160085385300580141e+00, 9.999314401200000146e-01
1.160324717568406383e+00, 9.996706567499999974e-01
1.160564148607848622e+00, 9.999846086000000467e-01
1.160803678480063272e+00, 9.999558234600000040e-01
1.161043307246257816e+00, 9.999957716499999760e-01
1.161283034967689476e+00, 9.999531060199999821e-01
1.161522861705667431e+00, 9.999769086699999976e-01
1.161762787521549933e+00, 9.999811549499999508e-01
1.162002812476747193e+00, 9.999911057200000508e-01
1.162242936632719381e+00, 9.999747243700000121e-01
1.162483160050977959e+00, 9.999749137600000282e-01
1.162723482793085017e+00, 9.999970189900000417e-01
1.162963904920653047e+00, 9.999990630999999741e-01
1.163204426495346944e+00, 9.999745009299999543e-01
1.163445047578881564e+00, 9.999966256900000294e-01
1.163685768233022833e+00, 9.999851964100000545e-01
1.163926588519587968e+00, 9.999921618999999540e-01
1.164167508500445702e+00, 9.999889419199999852e-01
1.164408528237515394e+00, 9.999928616100000056e-01
1.164649647792767695e+00, 9.999966344799999796e-01
1.164890867228225879e+00, 9.999857940399999867e-01
1.165132186605962961e+00, 9.999899279299999666e-01
1.165373605988104355e+00, 9.999863987399999488e-01
1.165615125436826771e+00, 9.999929521999999515e-01
1.165856745014357987e+00, 9.998688066199999946e-01
1.166098464782978184e+00, 9.999649104000000177e-01
1.166340284805018612e+00, 9.999971177699999991e-01
1.166582205142862483e+00, 9.999893071100000030e-01
1.166824225858944963e+00, 9.999856634699999525e-01
1.167066347015752736e+00, 9.999655629000000490e-01
1.167308568675824443e+00, 9.999968693399999831e-01
1.167550890901750460e+00, 9.999972521500000155e-01
1.167793313756173790e+00, 9.999230389700000110e-01
1.168035837301788726e+00, 9.999976219899999741e-01
1.168278461601341744e+00, 9.999739984400000115e-01
1.168521186717632165e+00, 9.999813815200000455e-01
1.168764012713511047e+00, 9.999907804100000019e-01
1.169006939651881405e+00, 9.999986544300000224e-01
1.169249967595698658e+00, 9.999836209700000422e-01
1.169493096607971294e+00, 9.998803607199999721e-01
1.169736326751759314e+00, 9.999993246299999639e-01
1.169979658090175789e+00, 9.999965566599999800e-01
1.170223090686385747e+00, 9.999869677199999529e-01
1.170466624603607508e+00, 9.999914351799999990e-01
1.170710259905111794e+00, 9.999973481499999650e-01
1.170953996654221507e+00, 9.999952385999999471e-01
1.171197834914312841e+00, 9.999966179799999466e-01
1.171441774748814613e+00, 9.999838844299999696e-01
1.171685816221208709e+00, 9.999988063300000452e-01
1.171929959395029197e+00, 9.999893709199999536e-01
1.172174204333864322e+00, 9.999980876999999824e-01
1.172418551101354511e+00, 9.999840418000000009e-01
1.172662999761193037e+00, 9.999967850300000016e-01
1.172907550377127128e+00, 9.999037199700000489e-01
1.173152203012956418e+00, 9.999954965699999754e-01
1.173396957732534496e+00, 9.999978756799999813e-01
1.173641814599767130e+00, 9.998150878199999481e-01
1.173886773678615381e+00, 9.999437526500000173e-01
1.174131835033091598e+00, 9.999836162599999856e-01
1.174376998727262977e+00, 9.999881140199999852e-01
1.174622264825249784e+00, 9.999979037099999690e-01
1.174867633391225574e+00, 9.999951908899999964e-01
1.175113104489418081e+00, 9.999983657800000092e-01
1.175358678184108330e+00, 9.999798998600000211e-01
1.175604354539631080e+00, 9.999957346300000216e-01
1.175850133620375493e+00, 9.999979516000000457e-01
1.176096015490784019e+00, 9.999998738800000009e-01
1.176342000215352845e+00, 9.999995330299999985e-01
1.176588087858632781e+00, 9.999975303000000482e-01
1.176834278485228147e+00, 9.999988646199999831e-01
1.177080572159797445e+00, 9.999970004299999493e-01
1.177326968947053354e+00, 9.999963228699999540e-01
1.177573468911762955e+00, 9.998978612700000212e-01
1.177820072118747508e+00, 9.999738450599999773e-01
1.178066778632882228e+00, 9.999978134100000471e-01
1.178313588519096955e+00, 9.999925379299999806e-01
1.178560501842375929e+00, 9.999970848800000534e-01
1.178807518667758014e+00, 9.999988613800000481e-01
1.179054639060336251e+00, 9.999990100800000281e-01
1.179301863085258972e+00, 9.999980932900000008e-01
1.179549190807728243e+00, 9.998938914499999608e-01
1.179796622293001640e+00, 9.999189378299999653e-01
1.180044157606390920e+00, 9.999934455300000247e-01
1.180291796813262906e+00, 9.999990643299999649e-01
1.180539539979039487e+00, 9.999988742300000011e-01
1.180787387169197178e+00, 9.999942880700000147e-01
1.181035338449267336e+00, 9.999979626699999624e-01
1.181283393884837274e+00, 9.999907555799999459e-01
1.181531553541548263e+00, 9.999926940600000203e-01
1.181779817485097750e+00, 9.999496536799999946e-01
1.182028185781237584e+00, 9.999800128000000399e-01
1.182276658495775346e+00, 9.999814030900000539e-01
1.182525235694573906e+00, 9.999932699000000369e-01
1.182773917443551426e+00, 9.999951230000000413e-01
1.183022703808681797e+00, 9.999973857299999658e-01
1.183271594855994202e+00, 9.999980371800000212e-01
1.183520590651573334e+00, 9.999989318299999930e-01
1.183769691261559620e+00, 9.999958840299999485e-01
1.184018896752149219e+00, 9.999981747499999685e-01
1.184268207189594024e+00, 9.999701435700000252e-01
1.184517622640201662e+00, 9.999910921300000366e-01
1.184767143170335935e+00, 9.999579851900000094e-01
1.185016768846416380e+00, 9.999478007600000051e-01
1.185266499734918044e+00, 9.999981266799999879e-01
